"","x","y","elevation","slope","aspect","depth","sand","silt","clay","tipi_for","Bodenlands","ele_cat","slope_cat","asp_cat","cat_for"
"13996",616800.638826818,5170666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"13997",631000.638826818,5172666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"13998",629100.638826818,5170666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"13999",622900.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14000",622400.638826818,5177966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14001",619300.638826818,5176166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14002",627400.638826818,5178866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14003",631200.638826818,5167966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14004",615500.638826818,5169266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14005",630700.638826818,5155666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14006",623000.638826818,5177966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14007",628600.638826818,5153866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14008",619500.638826818,5175966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14009",629600.638826818,5154466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14010",616200.638826818,5169666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14011",629700.638826818,5154466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14012",618900.638826818,5175566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14013",618700.638826818,5178666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14014",630600.638826818,5175366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14015",614300.638826818,5160666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14016",618400.638826818,5178666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14017",613900.638826818,5176066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14018",631200.638826818,5175566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14019",630400.638826818,5174966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14020",618300.638826818,5178466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14021",618400.638826818,5178466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14022",631700.638826818,5163666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14023",627500.638826818,5173166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14024",630700.638826818,5174966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14025",613900.638826818,5164166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14026",614000.638826818,5164166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14027",614100.638826818,5164166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14028",631100.638826818,5174966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14029",619200.638826818,5178466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14030",619200.638826818,5174966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14031",619300.638826818,5174966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14032",613700.638826818,5175066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14033",613500.638826818,5162566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14034",630700.638826818,5169866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14035",614400.638826818,5175266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14036",614500.638826818,5175266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14037",615300.638826818,5171766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14038",621000.638826818,5175366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14039",615300.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14040",615400.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14041",621800.638826818,5175566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14042",615600.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14043",615900.638826818,5171766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14044",615800.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14045",615900.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14046",626400.638826818,5154166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14047",631600.638826818,5161466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14048",614700.638826818,5170166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14049",616800.638826818,5175666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14050",617200.638826818,5172166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14051",628100.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14052",628200.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14053",628300.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14054",624100.638826818,5175966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14055",624200.638826818,5175966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14056",624300.638826818,5175966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14057",628700.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14058",623400.638826818,5151566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14059",617500.638826818,5171166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14060",617500.638826818,5170966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14061",629000.638826818,5154566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14062",614000.638826818,5168766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14063",631000.638826818,5160066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14064",622500.638826818,5177866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14065",630500.638826818,5155566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14066",628500.638826818,5153966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14067",619100.638826818,5175866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14068",629100.638826818,5154366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14069",618800.638826818,5175666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14070",629000.638826818,5154166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14071",618500.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14072",613400.638826818,5168166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14073",618800.638826818,5178766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14074",613500.638826818,5164666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14075",631500.638826818,5175866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14076",616000.638826818,5169566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14077",614200.638826818,5160566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14078",614300.638826818,5160566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14079",617800.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14080",617900.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14081",618000.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14082",618100.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14083",631400.638826818,5171366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14084",631500.638826818,5171366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14085",618400.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14086",618500.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14087",618600.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14088",630500.638826818,5158866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14089",628300.638826818,5173266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14090",631300.638826818,5162566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14091",619500.638826818,5175066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14092",619600.638826818,5175066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14093",630300.638826818,5169766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14094",618100.638826818,5153766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14095",617300.638826818,5176966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14096",623700.638826818,5177066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14097",623800.638826818,5177066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14098",616000.638826818,5175966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14099",616100.638826818,5175966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14100",618300.638826818,5177166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14101",624700.638826818,5177266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14102",626400.638826818,5170266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14103",625400.638826818,5177466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14104",625500.638826818,5177466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14105",631600.638826818,5161566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14106",623000.638826818,5175866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14107",623100.638826818,5175866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14108",628000.638826818,5170666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14109",626500.638826818,5177666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14110",626600.638826818,5177666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14111",628300.638826818,5170666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14112",628400.638826818,5170666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14113",615900.638826818,5170466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14114",616000.638826818,5170466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14115",616100.638826818,5170466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14116",616200.638826818,5170466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14117",628900.638826818,5170666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14118",628900.638826818,5154666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14119",617300.638826818,5171066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14120",618600.638826818,5175966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14121",617800.638826818,5171266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14122",617900.638826818,5171266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14123",631200.638826818,5160166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14124",619500.638826818,5176166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14125",623900.638826818,5178566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14126",619800.638826818,5176166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14127",631000.638826818,5167766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14128",623100.638826818,5177966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14129",630200.638826818,5155066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14130",619100.638826818,5175766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14131",618700.638826818,5175566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14132",618800.638826818,5175566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14133",615600.638826818,5177066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14134",628400.638826818,5153866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14135",630100.638826818,5154866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14136",630200.638826818,5175166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14137",615800.638826818,5169466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14138",631200.638826818,5167766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14139",616000.638826818,5169466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14140",628000.638826818,5153466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14141",616300.638826818,5169466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14142",631600.638826818,5167766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14143",628800.638826818,5153666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14144",613400.638826818,5167666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14145",631400.638826818,5155266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14146",631700.638826818,5155266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14147",629900.638826818,5154066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14148",628900.638826818,5153466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14149",613800.638826818,5167666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14150",629200.638826818,5153466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14151",619400.638826818,5178466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14152",631400.638826818,5174966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14153",630000.638826818,5169666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14154",630100.638826818,5169666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14155",613800.638826818,5175066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14156",630800.638826818,5169866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14157",613700.638826818,5159066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14158",614600.638826818,5175266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14159",626500.638826818,5159266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14160",621100.638826818,5175366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14161",613400.638826818,5169966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14162",615500.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14163",615800.638826818,5171766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14164",615200.638826818,5175266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14165",624800.638826818,5177166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14166",614000.638826818,5169966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14167",616000.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14168",614600.638826818,5170166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14169",616200.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14170",614800.638826818,5170166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14171",627500.638826818,5170366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14172",626500.638826818,5177566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14173",615600.638826818,5170366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14174",623500.638826818,5175766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14175",628400.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14176",628500.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14177",628600.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14178",616100.638826818,5170366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14179",628800.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14180",628900.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14181",629000.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14182",629100.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14183",629200.638826818,5170566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14184",631600.638826818,5156966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14185",629900.638826818,5155166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14186",622600.638826818,5177866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14187",619000.638826818,5175866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14188",630400.638826818,5155566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14189",631100.638826818,5172166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14190",631100.638826818,5167866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14191",618400.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14192",631500.638826818,5152266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14193",618100.638826818,5175266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14194",630600.638826818,5155566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14195",615400.638826818,5169166.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14196",627800.638826818,5153566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14197",614100.638826818,5160566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14198",623100.638826818,5158766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14199",614600.638826818,5176566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14200",614700.638826818,5152766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14201",631100.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14202",631200.638826818,5175466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14203",630300.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14204",630500.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14205",623800.638826818,5158766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14206",618500.638826818,5178366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14207",627500.638826818,5173066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14208",630700.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14209",630800.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14210",618800.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14211",618900.638826818,5174866.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14212",631600.638826818,5175066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14213",613900.638826818,5163066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14214",630900.638826818,5174466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14215",630400.638826818,5169766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14216",631700.638826818,5159066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14217",618300.638826818,5153766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14218",618400.638826818,5153766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14219",623900.638826818,5177066.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14220",631400.638826818,5169966.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14221",615400.638826818,5171666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14222",615300.638826818,5175366.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14223",624800.638826818,5177266.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14224",615900.638826818,5175566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14225",616000.638826818,5175566.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14226",625600.638826818,5177466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14227",627300.638826818,5170466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14228",627400.638826818,5170466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14229",626400.638826818,5177666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14230",617000.638826818,5175766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14231",617100.638826818,5175766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14232",626700.638826818,5177666.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14233",615800.638826818,5170466.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14234",617400.638826818,5175766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"14235",617500.638826818,5175766.09651792,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
