"id","model.climate.tableName","model.site.soilDepth","model.site.swdC","model.site.otherC","model.site.youngRefractoryC","model.site.availableNitrogen","model.site.youngLabileC","model.site.somC","model.site.pctClay","model.site.pctSilt","model.site.pctSand"
21746,"climate387",315.422594547272,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
21588,"climate387",314.000010490417,0,437.28885,41.678234,57.75,107568.698516717,21391.9488673443,"12","39","49"
21428,"climate395",314.000010490417,271.499692907489,982.441522061674,202.845987665198,64.25,107568.698516717,21391.9488673443,"12","39","49"
21267,"climate395",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
21107,"climate399",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
20947,"climate484",314.000010490417,304.337783145289,1134.91979497616,383.182614164586,64.25,107568.698516717,21391.9488673443,"12","39","49"
20787,"climate483",328.668981790543,0,1172.898061,269.04008,67.5,67686.6388958978,89852.3822690977,"40","39","21"
20626,"climate471",329.927802085876,0,320.239987,598.844095,67.5,67686.6388958978,89852.3822690977,"40","39","21"
20465,"climate471",341.625064611435,NA,NA,NA,NA,NA,260680,"30","39","31"
20304,"climate458",272.989183664322,0,188.465167473684,227.396455473684,54.5,107568.698516717,21391.9488673443,"12","39","49"
20141,"climate458",255.949437618256,1412.22362718919,857.668040788288,154.408333004505,54.5,107568.698516717,21391.9488673443,"12","39","49"
19974,"climate458",251.332759857178,0,3321.0504239901,316.110020653465,57.75,67686.6388958978,89852.3822690977,"12","39","49"
19805,"climate455",262.081623077393,2039.43123994286,631.917979780952,160.861047380952,54.5,107568.698516717,21391.9488673443,"12","39","49"
19636,"climate387",309.971749782562,40.1789502,714.37852664,1075.09949659429,57.75,107568.698516717,21391.9488673443,"12","39","49"
19466,"climate387",314.000010490417,40.1789502,714.37852664,1075.09949659429,57.75,107568.698516717,21391.9488673443,"12","39","49"
19295,"climate387",314.000010490417,40.1789502,714.37852664,1075.09949659429,57.75,107568.698516717,21391.9488673443,"12","39","49"
19124,"climate387",314.000010490417,NA,NA,NA,NA,NA,NA,"12","39","49"
18954,"climate381",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
18783,"climate375",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
18613,"climate375",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
18443,"climate375",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
18273,"climate370",277.161329984665,402.38793200189,439.32616087051,668.460013202268,57.75,20818.1194731035,48222.7925941118,"18","39","43"
18104,"climate375",273.999989032745,402.38793200189,439.32616087051,668.460013202268,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17937,"climate375",273.999989032745,NA,NA,NA,NA,NA,NA,"18","39","43"
17770,"climate370",278.500437736511,402.38793200189,439.32616087051,668.460013202268,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17604,"climate370",274.386197328568,402.38793200189,439.32616087051,668.460013202268,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17436,"climate354",273.999989032745,1001.505725,1629.866675,50.749963,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17268,"climate363",273.999989032745,1001.505725,1629.866675,50.749963,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17098,"climate362",273.999989032745,1001.505725,1629.866675,50.749963,57.75,20818.1194731035,48222.7925941118,"18","39","43"
16928,"climate399",303.337931632996,1001.505725,1629.866675,50.749963,57.75,20818.1194731035,48222.7925941118,"18","39","43"
16756,"climate399",313.356310129166,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
16582,"climate399",236.987918615341,365.522563857143,1126.26323231429,472.294778514286,74,107568.698516717,21391.9488673443,"40","39","21"
16407,"climate399",230.379074811935,365.522563857143,1126.26323231429,472.294778514286,57.75,107568.698516717,21391.9488673443,"12","39","49"
16230,"climate399",307.391166687012,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
16052,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
15874,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
15694,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
15513,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
15332,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
15149,"climate399",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
14965,"climate399",314.000010490417,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
14781,"climate399",314.000010490417,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
14595,"climate404",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
14409,"climate396",239.401698112488,1412.22362718919,857.668040788288,154.408333004505,54.5,107568.698516717,21391.9488673443,"12","39","49"
14222,"climate396",232.999995350838,4569.476654,214.642396,59.975959,54.5,107568.698516717,21391.9488673443,"12","39","49"
14034,"climate387",307.598292827606,NA,NA,NA,NA,NA,NA,"12","39","49"
13846,"climate387",314.000010490417,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
13660,"climate376",314.000010490417,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
13474,"climate376",314.000010490417,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
13289,"climate376",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
13105,"climate319",288.309991359711,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
12922,"climate319",311.795383691788,0,625.434437,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
12740,"climate319",283.441841602325,0,625.434437,0,64.25,107568.698516717,21391.9488673443,"12","39","49"
12559,"climate312",280.819475650787,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
12379,"climate312",290.195405483246,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
12201,"climate311",291.000008583069,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
12024,"climate311",291.000008583069,0,625.434437,0,64.25,107568.698516717,21391.9488673443,"12","39","49"
11849,"climate311",291.000008583069,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
11677,"climate137",291.000008583069,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
11509,"climate340",291.000008583069,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
11342,"climate340",291.000008583069,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
11176,"climate337",291.000008583069,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
11011,"climate306",260.622054338455,1001.505725,1629.866675,50.749963,54.5,20818.1194731035,48222.7925941118,"6","38","56"
10847,"climate295",235.330790281296,873.149837381443,1893.28332810309,1627.71999968041,57.75,107568.698516717,21391.9488673443,"24","40","36"
10684,"climate295",286.446422338486,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
10522,"climate295",291.000008583069,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
10361,"climate289",272.998243570328,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
10201,"climate289",289.45517539978,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
10044,"climate289",291.000008583069,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
9888,"climate119",291.000008583069,0,625.434437,0,64.25,107568.698516717,21391.9488673443,"12","39","49"
9735,"climate135",291.000008583069,1655.490388,1862.821961,154.993051,64.25,67686.6388958978,89852.3822690977,"12","39","49"
9584,"climate135",248.459994792938,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443,"12","39","49"
9435,"climate135",244.80938911438,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443,"12","39","49"
9289,"climate132",287.34940290451,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
9145,"climate132",291.000008583069,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
9001,"climate132",291.000008583069,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8859,"climate132",291.000008583069,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8718,"climate264",291.000008583069,0,6502.711818,668.068901,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8577,"climate261",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
8438,"climate261",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
8300,"climate251",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
8163,"climate251",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
8027,"climate248",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
7892,"climate236",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
7759,"climate236",202.587202191353,NA,NA,NA,NA,NA,NA,"12","39","49"
7628,"climate236",265.411049127579,NA,NA,NA,NA,NA,NA,"12","39","49"
7499,"climate228",778.676152229309,NA,NA,NA,NA,NA,NA,"12","39","49"
7373,"climate205",1838.7633562088,NA,NA,NA,NA,NA,NA,"6","38","56"
7248,"climate205",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
7127,"climate205",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
7007,"climate205",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
6888,"climate176",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
6781,"climate176",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
6679,"climate176",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
6576,"climate176",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
6472,"climate176",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
6370,"climate176",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
28648,"climate623",152.999997138977,NA,NA,NA,NA,NA,NA,"6","38","56"
28540,"climate623",40.7823920249939,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
28429,"climate623",38.8406179845333,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
28318,"climate694",3.1218477524817,NA,NA,NA,NA,NA,24960,"0","0","0"
27790,"climate686",34.6908755600452,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
27695,"climate603",138.664975762367,NA,NA,NA,NA,NA,NA,"18","41","41"
27601,"climate602",182.022973895073,NA,NA,NA,NA,NA,NA,"6","38","56"
27505,"climate602",14.6211683750153,NA,NA,NA,NA,NA,24960,"0","0","0"
27410,"climate602",164.853036403656,NA,NA,NA,NA,NA,NA,"6","38","56"
27317,"climate602",179.000005125999,NA,NA,NA,NA,NA,NA,"6","38","56"
27225,"climate640",167.948395013809,NA,NA,NA,NA,NA,NA,"40","39","21"
27135,"climate640",178.051605820656,NA,NA,NA,NA,NA,260680,"2","11","87"
27047,"climate640",14.1469677910209,NA,NA,NA,NA,NA,24960,"0","0","0"
26634,"climate600",49.5048202574253,NA,NA,NA,NA,NA,260680,"2","11","87"
26553,"climate596",53.7531077861786,NA,NA,NA,NA,NA,260680,"18","41","41"
26470,"climate596",230.506837368011,NA,NA,NA,NA,NA,NA,"12","39","49"
26389,"climate596",179.664716124535,NA,NA,NA,NA,NA,NA,"2","11","87"
26307,"climate596",168.561965227127,NA,NA,NA,NA,NA,NA,"2","11","87"
26226,"climate596",176.158592104912,0,688.293577,470.14922,57.75,20818.1194731035,48222.7925941118,"24","40","36"
26143,"climate589",187.118828296661,NA,NA,NA,NA,NA,NA,"4","25","71"
26058,"climate564",171.213805675507,198.93787375,87.35541025,2444.32367033333,57.75,20818.1194731035,48222.7925941118,"18","39","43"
25973,"climate564",171.040698885918,0,688.293577,470.14922,57.75,20818.1194731035,48222.7925941118,"18","39","43"
25886,"climate553",165.944173932076,0,688.293577,470.14922,57.75,20818.1194731035,48222.7925941118,"18","39","43"
25799,"climate674",185.300588607788,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118,"18","39","43"
25712,"climate674",190.937876701355,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118,"18","39","43"
25623,"climate665",191.27582013607,0,714.460309057143,2852.61716769683,77.25,20818.1194731035,48222.7925941118,"18","39","43"
25534,"climate665",207.599192857742,565.55833170354,591.479652362832,1237.40826396018,64.25,107568.698516717,21391.9488673443,"12","39","49"
25447,"climate670",209.000006318092,565.55833170354,591.479652362832,1237.40826396018,64.25,107568.698516717,21391.9488673443,"12","39","49"
25362,"climate670",209.000006318092,565.55833170354,591.479652362832,1237.40826396018,64.25,107568.698516717,21391.9488673443,"12","39","49"
25279,"climate366",209.000006318092,565.55833170354,591.479652362832,1237.40826396018,64.25,107568.698516717,21391.9488673443,"12","39","49"
25198,"climate366",209.000006318092,411.938946942693,818.805832730659,209.736281911175,64.25,107568.698516717,21391.9488673443,"12","39","49"
25121,"climate489",209.000006318092,411.938946942693,818.805832730659,209.736281911175,57.75,107568.698516717,21391.9488673443,"12","39","49"
25043,"climate489",209.937587380409,411.938946942693,818.805832730659,209.736281911175,57.75,107568.698516717,21391.9488673443,"12","39","49"
24964,"climate574",200.079590082169,0,180.722967,642.420735,57.75,107568.698516717,21391.9488673443,"12","39","49"
24884,"climate574",164.021179080009,390.876945335217,1645.20939750847,414.451532421846,57.75,67686.6388958978,89852.3822690977,"12","39","49"
24804,"climate574",205.206394195557,287.426113376984,1185.93636402116,443.55524115873,64.25,67686.6388958978,89852.3822690977,"12","39","49"
24724,"climate632",209.000006318092,117.263355647059,984.389230607843,450.38271977451,64.25,67686.6388958978,89852.3822690977,"12","39","49"
24644,"climate626",1040.59159755707,1970.89988,762.252267,507.423976,64.25,67686.6388958978,89852.3822690977,"12","39","49"
24562,"climate546",320.463865995407,NA,NA,NA,NA,NA,NA,"24","40","36"
24474,"climate546",224.413797259331,193.626540947368,3216.36310721053,156.848007710526,48,42196.563378,16241.851558,"24","40","36"
24383,"climate546",222.000002861023,193.626540947368,3216.36310721053,156.848007710526,48,42196.563378,16241.851558,"24","40","36"
24280,"climate547",222.000002861023,0,254.125071,52.222583,48,42196.563378,16241.851558,"24","40","36"
24168,"climate547",222.000002861023,0,254.125071,52.222583,48,42196.563378,16241.851558,"24","40","36"
24049,"climate455",205.864131450653,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443,"12","39","49"
23925,"climate455",200.354024767876,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443,"12","39","49"
23798,"climate499",275.519251823425,0,63.0605640645161,0,61,107568.698516717,21391.9488673443,"12","39","49"
23669,"climate499",282.000005245209,0,625.434437,0,61,107568.698516717,21391.9488673443,"12","39","49"
23537,"climate499",282.000005245209,0,625.434437,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
23405,"climate498",282.000005245209,0,625.434437,0,64.25,107568.698516717,21391.9488673443,"12","39","49"
23266,"climate498",282.000005245209,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
23122,"climate484",282.000005245209,873.149837381443,1893.28332810309,1627.71999968041,57.75,107568.698516717,21391.9488673443,"12","39","49"
22974,"climate484",282.000005245209,861.421361683168,1704.70061658416,294.018872049505,64.25,67686.6388958978,89852.3822690977,"12","39","49"
22825,"climate484",282.000005245209,861.421361683168,1704.70061658416,294.018872049505,64.25,67686.6388958978,89852.3822690977,"12","39","49"
22673,"climate404",282.000005245209,0,320.239987,598.844095,64.25,67686.6388958978,89852.3822690977,"12","39","49"
22520,"climate471",458.825588226318,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
22367,"climate396",332.444459199905,NA,NA,NA,NA,NA,NA,"4","25","71"
22215,"climate396",461.852312088013,NA,NA,NA,NA,NA,NA,"6","38","56"
22061,"climate396",343.222737312317,4569.476654,214.642396,59.975959,54.5,107568.698516717,21391.9488673443,"12","39","49"
21904,"climate396",331.999987363815,1412.22362718919,857.668040788288,154.408333004505,54.5,107568.698516717,21391.9488673443,"12","39","49"
21747,"climate396",328.624665737152,1412.22362718919,857.668040788288,154.408333004505,54.5,107568.698516717,21391.9488673443,"12","39","49"
21589,"climate499",315.132945775986,0,437.28885,41.678234,57.75,107568.698516717,21391.9488673443,"12","39","49"
21429,"climate395",314.000010490417,271.499692907489,982.441522061674,202.845987665198,64.25,107568.698516717,21391.9488673443,"12","39","49"
21268,"climate498",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
21108,"climate404",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
20948,"climate484",314.000010490417,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
20788,"climate484",332.419335842133,0,1172.898061,269.04008,67.5,67686.6388958978,89852.3822690977,"40","39","21"
20627,"climate471",333.999991416931,0,320.239987,598.844095,67.5,67686.6388958978,89852.3822690977,"40","39","21"
20466,"climate471",335.312634706497,337.414102235294,398.417415823529,91.2893238529412,67.5,67686.6388958978,89852.3822690977,"40","39","21"
20305,"climate396",265.023529529572,0,188.465167473684,227.396455473684,67.5,107568.698516717,21391.9488673443,"12","39","49"
20142,"climate396",415.939897298813,0,3321.0504239901,316.110020653465,57.75,67686.6388958978,89852.3822690977,"12","39","49"
19975,"climate396",428.471773862839,2039.43123994286,631.917979780952,160.861047380952,54.5,107568.698516717,21391.9488673443,"12","39","49"
19806,"climate396",264.098852872849,2039.43123994286,631.917979780952,160.861047380952,54.5,107568.698516717,21391.9488673443,"12","39","49"
19637,"climate387",308.941870927811,40.1789502,714.37852664,1075.09949659429,57.75,107568.698516717,21391.9488673443,"12","39","49"
19467,"climate387",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
19296,"climate387",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
19125,"climate387",314.000010490417,NA,NA,NA,NA,NA,NA,"12","39","49"
18955,"climate381",314.000010490417,NA,NA,NA,NA,NA,NA,"12","39","49"
18784,"climate381",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
18614,"climate381",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
18444,"climate354",436.485886573792,271.499692907489,982.441522061674,202.845987665198,74,107568.698516717,21391.9488673443,"40","39","21"
18274,"climate354",287.67254948616,402.38793200189,439.32616087051,668.460013202268,57.75,20818.1194731035,48222.7925941118,"18","39","43"
18105,"climate354",303.337931632996,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
17938,"climate354",305.855602025986,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
17771,"climate354",276.517659425735,107.070289778502,921.449509710098,1484.32712816612,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17605,"climate354",273.999989032745,402.38793200189,439.32616087051,668.460013202268,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17437,"climate354",273.999989032745,402.38793200189,439.32616087051,668.460013202268,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17269,"climate354",273.999989032745,1001.505725,1629.866675,50.749963,57.75,20818.1194731035,48222.7925941118,"18","39","43"
17099,"climate354",273.999989032745,1001.505725,1629.866675,50.749963,57.75,20818.1194731035,48222.7925941118,"18","39","43"
16929,"climate399",310.838669538498,2152.0764649403,1108.39747047761,332.934616835821,64.25,107568.698516717,21391.9488673443,"12","39","49"
16757,"climate399",314.000010490417,2152.0764649403,1108.39747047761,332.934616835821,64.25,107568.698516717,21391.9488673443,"12","39","49"
16583,"climate399",294.310569763184,2152.0764649403,1108.39747047761,332.934616835821,64.25,107568.698516717,21391.9488673443,"12","39","49"
16408,"climate399",292.620927095413,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
16231,"climate399",312.310338020325,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
16053,"climate395",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
15875,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
15695,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
15514,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
15333,"climate395",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
15150,"climate372",314.000010490417,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
14966,"climate399",314.000010490417,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
14782,"climate407",314.000010490417,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
14596,"climate404",314.000010490417,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977,"12","39","49"
14410,"climate396",239.401698112488,1412.22362718919,857.668040788288,154.408333004505,54.5,107568.698516717,21391.9488673443,"12","39","49"
14223,"climate396",232.999995350838,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443,"12","39","49"
14035,"climate382",307.598292827606,NA,NA,NA,NA,NA,NA,"12","39","49"
13847,"climate382",314.000010490417,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
13661,"climate376",314.000010490417,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
13475,"climate376",314.000010490417,4448.4422585443,692.150388751055,960.633308312236,57.75,107568.698516717,21391.9488673443,"12","39","49"
13290,"climate376",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
13106,"climate319",314.000010490417,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
12923,"climate319",232.587233185768,0,625.434437,0,61,107568.698516717,21391.9488673443,"24","40","36"
12741,"climate319",221.287816762924,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"24","40","36"
12560,"climate312",220.917701721191,365.522563857143,1126.26323231429,472.294778514286,57.75,107568.698516717,21391.9488673443,"24","40","36"
12380,"climate311",285.461157560349,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
12202,"climate311",291.000008583069,92.1974189752066,221.511539256198,118.491324727273,64.25,107568.698516717,21391.9488673443,"12","39","49"
12025,"climate311",291.000008583069,0,625.434437,0,64.25,107568.698516717,21391.9488673443,"12","39","49"
11850,"climate311",244.059309363365,0,625.434437,0,57.75,107568.698516717,21391.9488673443,"24","40","36"
11678,"climate345",286.971747875214,0,625.434437,0,64.25,107568.698516717,21391.9488673443,"12","39","49"
11510,"climate137",291.000008583069,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
11343,"climate340",291.000008583069,0,63.0605640645161,0,57.75,107568.698516717,21391.9488673443,"12","39","49"
11177,"climate137",291.000008583069,92.1974189752066,221.511539256198,118.491324727273,57.75,107568.698516717,21391.9488673443,"12","39","49"
11012,"climate295",291.000008583069,365.522563857143,1126.26323231429,472.294778514286,57.75,107568.698516717,21391.9488673443,"12","39","49"
10848,"climate295",228.374272584915,873.149837381443,1893.28332810309,1627.71999968041,57.75,107568.698516717,21391.9488673443,"24","40","36"
10685,"climate295",285.625725984573,365.522563857143,1126.26323231429,472.294778514286,64.25,107568.698516717,21391.9488673443,"12","39","49"
10523,"climate295",291.000008583069,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
10362,"climate289",291.000008583069,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
10202,"climate119",291.000008583069,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
10045,"climate119",324.00518655777,873.149837381443,1893.28332810309,1627.71999968041,64.25,107568.698516717,21391.9488673443,"12","39","49"
9889,"climate119",326.837539672852,0,2124.967873,121.735511,67.5,67686.6388958978,89852.3822690977,"40","39","21"
9736,"climate132",293.832361698151,1655.490388,1862.821961,154.993051,64.25,67686.6388958978,89852.3822690977,"12","39","49"
9585,"climate135",237.583935260773,1655.490388,1862.821961,154.993051,57.75,67686.6388958978,89852.3822690977,"12","39","49"
9436,"climate135",232.999995350838,2031.24785902703,279.92644227027,40.1709806486487,54.5,107568.698516717,21391.9488673443,"12","39","49"
9290,"climate135",286.416053771973,0,3321.0504239901,316.110020653465,64.25,67686.6388958978,89852.3822690977,"12","39","49"
9146,"climate132",291.000008583069,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977,"12","39","49"
9002,"climate275",291.000008583069,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8860,"climate275",291.000008583069,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8719,"climate265",291.000008583069,0,1172.898061,269.04008,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8578,"climate265",291.000008583069,0,320.239987,598.844095,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8439,"climate261",291.000008583069,438.051593922481,766.018812224806,48.2425706511628,64.25,67686.6388958978,89852.3822690977,"12","39","49"
8301,"climate251",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
8164,"climate251",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
8028,"climate236",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
7893,"climate236",291.000008583069,NA,NA,NA,NA,NA,NA,"12","39","49"
7760,"climate236",202.587202191353,NA,NA,NA,NA,NA,NA,"12","39","49"
7629,"climate236",283.41281414032,NA,NA,NA,NA,NA,NA,"12","39","49"
7500,"climate228",520.32071352005,NA,NA,NA,NA,NA,NA,"12","39","49"
7374,"climate205",1816.45977497101,NA,NA,NA,NA,NA,NA,"2","11","87"
7249,"climate205",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
7128,"climate205",1925.99999904633,NA,NA,NA,NA,NA,NA,"8","32","60"
